 -----Test End Time  2016/05/30 16:55:19,,,,,,,,,,
 -----Test Name  T3-2015 Blonde Monent,,,,,,,,,,
 -----Measure Parameters    PTVEC,,,,,,,,,,
 -----Test Code  T3,,,,,,,,,,
 -----Scan Type   Linear,,,,,,,,,,
 -----Periods  00_00:10:00.00,,,,,,,,,,
 -----Memory Wrap  True,,,,,,,,,,
 -----Broadcast Normal Log  False,,,,,,,,,,
 -----Broadcast Alarm Log  False,,,,,,,,,,
 -----Alarm Scan  Disabled,,,,,,,,,,
 -----Scanned Upto =  30000,,,,,,,,,,
 -----Firmware Version  2.4,,,,,,,,,,
 -----TruWare v1.78,,,,,,,,,,
 ,,,,,,,,,,
 ,,,,,,,,,,
ID,Name,Address,Time of Acquisition,Elapsed(Sec),Level(cmH2O),Temperature ('C),Battery Voltage(Volt),Supply Voltage(Volt),Conductivity(uS/cm),Scan No
0,1404704,0,'01/03/2016 07:25:00.00 PM,19265100,19.10642818,9.094,3.514,0,123.1,27857
0,1404704,0,'01/03/2016 07:40:00.00 PM,19266000,19.08758063,9.089,3.514,0,123.1,27858
0,1404704,0,'01/03/2016 07:55:00.00 PM,19266900,19.09348807,9.084,3.514,0,123.1,27859
0,1404704,0,'01/03/2016 08:10:00.00 PM,19267800,19.07956338,9.08,3.514,0,123,27860
0,1404704,0,'01/03/2016 08:25:00.00 PM,19268700,19.05762145,9.091,3.514,0,123,27861
0,1404704,0,'01/03/2016 08:40:00.00 PM,19269600,19.07464051,9.087,3.514,0,122.8,27862
0,1404704,0,'01/03/2016 08:55:00.00 PM,19270500,19.03145992,9.081,3.514,0,123,27863
0,1404704,0,'01/03/2016 09:10:00.00 PM,19271400,19.01950438,9.078,3.514,0,123,27864
0,1404704,0,'01/03/2016 09:25:00.00 PM,19272300,19.05051846,9.087,3.514,0,123.1,27865
0,1404704,0,'01/03/2016 09:40:00.00 PM,19273200,19.0119091,9.089,3.514,0,123.2,27866
0,1404704,0,'01/03/2016 09:55:00.00 PM,19274100,18.96232877,9.082,3.514,0,123.2,27867
0,1404704,0,'01/03/2016 10:10:00.00 PM,19275000,18.97104929,9.089,3.514,0,123.1,27868
0,1404704,0,'01/03/2016 10:25:00.00 PM,19275900,18.94671625,9.087,3.514,0,123.4,27869
0,1404704,0,'01/03/2016 10:40:00.00 PM,19276800,18.93314319,9.083,3.514,0,123.5,27870
0,1404704,0,'01/03/2016 10:55:00.00 PM,19277700,18.93476071,9.091,3.514,0,123.5,27871
0,1404704,0,'01/03/2016 11:10:00.00 PM,19278600,18.90845852,9.082,3.514,0,123.6,27872
0,1404704,0,'01/03/2016 11:25:00.00 PM,19279500,18.87245125,9.084,3.514,0,123.7,27873
0,1404704,0,'01/03/2016 11:40:00.00 PM,19280400,18.84558645,9.084,3.514,0,123.7,27874
0,1404704,0,'01/03/2016 11:55:00.00 PM,19281300,18.85029834,9.085,3.514,0,123.8,27875
0,1404704,0,'01/04/2016 12:10:00.00 AM,19282200,18.87899163,9.082,3.514,0,123.8,27876
0,1404704,0,'01/04/2016 12:25:00.00 AM,19283100,18.8383428,9.076,3.514,0,123.8,27877
0,1404704,0,'01/04/2016 12:40:00.00 AM,19284000,18.78883281,9.079,3.514,0,123.9,27878
0,1404704,0,'01/04/2016 12:55:00.00 AM,19284900,18.77209505,9.082,3.514,0,124,27879
0,1404704,0,'01/04/2016 01:10:00.00 AM,19285800,18.77919805,9.089,3.514,0,124,27880
0,1404704,0,'01/04/2016 01:25:00.00 AM,19286700,18.72589041,9.075,3.514,0,123.9,27881
0,1404704,0,'01/04/2016 01:40:00.00 AM,19287600,18.68404602,9.072,3.514,0,124,27882
0,1404704,0,'01/04/2016 01:55:00.00 AM,19288500,18.68763268,9.078,3.514,0,124,27883
0,1404704,0,'01/04/2016 02:10:00.00 AM,19289400,18.68439766,9.085,3.514,0,124.1,27884
0,1404704,0,'01/04/2016 02:25:00.00 AM,19290300,18.65268031,9.077,3.514,0,124.1,27885
0,1404704,0,'01/04/2016 02:40:00.00 AM,19291200,18.64459274,9.08,3.514,0,124.2,27886
0,1404704,0,'01/04/2016 02:55:00.00 AM,19292100,18.63425472,9.072,3.514,0,124.3,27887
0,1404704,0,'01/04/2016 03:10:00.00 AM,19293000,18.6231431,9.083,3.514,0,124.3,27888
0,1404704,0,'01/04/2016 03:25:00.00 AM,19293900,18.58833138,9.071,3.514,0,124.4,27889
0,1404704,0,'01/04/2016 03:40:00.00 AM,19294800,18.57665715,9.075,3.514,0,124.4,27890
0,1404704,0,'01/04/2016 03:55:00.00 AM,19295700,18.58333819,9.081,3.514,0,124.3,27891
0,1404704,0,'01/04/2016 04:10:00.00 AM,19296600,18.53650061,9.084,3.514,0,124.4,27892
0,1404704,0,'01/04/2016 04:25:00.00 AM,19297500,18.60457685,9.076,3.514,0,124.4,27893
0,1404704,0,'01/04/2016 04:40:00.00 AM,19298400,18.55351967,9.079,3.514,0,124.4,27894
0,1404704,0,'01/04/2016 04:55:00.00 AM,19299300,18.5341095,9.08,3.514,0,124.5,27895
0,1404704,0,'01/04/2016 05:10:00.00 AM,19300200,18.52349017,9.071,3.514,0,124.6,27896
0,1404704,0,'01/04/2016 05:25:00.00 AM,19301100,18.51315214,9.079,3.514,0,124.6,27897
0,1404704,0,'01/04/2016 05:40:00.00 AM,19302000,18.50647111,9.07,3.514,0,124.6,27898
0,1404704,0,'01/04/2016 05:55:00.00 AM,19302900,18.47390984,9.08,3.514,0,124.7,27899
0,1404704,0,'01/04/2016 06:10:00.00 AM,19303800,18.45963352,9.081,3.514,0,124.6,27900
0,1404704,0,'01/04/2016 06:25:00.00 AM,19304700,18.44648243,9.072,3.514,0,124.7,27901
0,1404704,0,'01/04/2016 06:40:00.00 AM,19305600,18.41539803,9.071,3.514,0,124.8,27902
0,1404704,0,'01/04/2016 06:55:00.00 AM,19306500,18.41624195,9.084,3.514,0,124.9,27903
0,1404704,0,'01/04/2016 07:10:00.00 AM,19307400,18.40667752,9.072,3.514,0,124.9,27904
0,1404704,0,'01/04/2016 07:25:00.00 AM,19308300,18.39880093,9.067,3.514,0,124.9,27905
0,1404704,0,'01/04/2016 07:40:00.00 AM,19309200,18.39844929,9.064,3.514,0,125,27906
0,1404704,0,'01/04/2016 07:55:00.00 AM,19310100,18.34373512,9.075,3.514,0,125,27907
0,1404704,0,'01/04/2016 08:10:00.00 AM,19311000,18.32748965,9.062,3.514,0,125.1,27908
0,1404704,0,'01/04/2016 08:25:00.00 AM,19311900,18.30069518,9.07,3.514,0,125.2,27909
0,1404704,0,'01/04/2016 08:40:00.00 AM,19312800,18.27629182,9.072,3.514,0,125.1,27910
0,1404704,0,'01/04/2016 08:55:00.00 AM,19313700,18.26665706,9.072,3.514,0,125.2,27911
0,1404704,0,'01/04/2016 09:10:00.00 AM,19314600,18.2393703,9.069,3.514,0,125.3,27912
0,1404704,0,'01/04/2016 09:25:00.00 AM,19315500,18.22741476,9.072,3.514,0,125.3,27913
0,1404704,0,'01/04/2016 09:40:00.00 AM,19316400,18.20800459,9.08,3.514,0,125.3,27914
0,1404704,0,'01/04/2016 09:55:00.00 AM,19317300,18.16707445,9.069,3.514,0,125.3,27915
0,1404704,0,'01/04/2016 10:10:00.00 AM,19318200,18.14063161,9.077,3.514,0,125.4,27916
0,1404704,0,'01/04/2016 10:25:00.00 AM,19319100,18.14492154,9.078,3.514,0,125.4,27917
0,1404704,0,'01/04/2016 10:40:00.00 AM,19320000,18.11566563,9.08,3.514,0,125.5,27918
0,1404704,0,'01/04/2016 10:55:00.00 AM,19320900,18.11679086,9.063,3.514,0,125.5,27919
0,1404704,0,'01/04/2016 11:10:00.00 AM,19321800,18.08873051,9.071,3.514,0,125.5,27920
0,1404704,0,'01/04/2016 11:25:00.00 AM,19322700,18.09309076,9.075,3.514,0,125.6,27921
0,1404704,0,'01/04/2016 11:40:00.00 AM,19323600,18.0802913,9.074,3.514,0,125.5,27922
0,1404704,0,'01/04/2016 11:55:00.00 AM,19324500,18.05933395,9.077,3.514,0,125.6,27923
0,1404704,0,'01/04/2016 12:10:00.00 PM,19325400,18.0418226,9.066,3.514,0,125.5,27924
0,1404704,0,'01/04/2016 12:25:00.00 PM,19326300,17.98478764,9.072,3.514,0,125.5,27925
0,1404704,0,'01/04/2016 12:40:00.00 PM,19327200,18.01341061,9.073,3.514,0,125.7,27926
0,1404704,0,'01/04/2016 12:55:00.00 PM,19328100,17.9841547,9.067,3.514,0,125.7,27927
0,1404704,0,'01/04/2016 01:10:00.00 PM,19329000,17.99962658,9.072,3.514,0,125.8,27928
0,1404704,0,'01/04/2016 01:25:00.00 PM,19329900,18.0099646,9.072,3.514,0,125.8,27929
0,1404704,0,'01/04/2016 01:40:00.00 PM,19330800,17.96579944,9.073,3.514,0,125.9,27930
0,1404704,0,'01/04/2016 01:55:00.00 PM,19331700,17.95630533,9.066,3.514,0,125.9,27931
0,1404704,0,'01/04/2016 02:10:00.00 PM,19332600,17.93612157,9.065,3.514,0,125.9,27932
0,1404704,0,'01/04/2016 02:25:00.00 PM,19333500,17.90180214,9.066,3.514,0,125.8,27933
0,1404704,0,'01/04/2016 02:40:00.00 PM,19334400,17.87402309,9.065,3.514,0,126,27934
0,1404704,0,'01/04/2016 02:55:00.00 PM,19335300,17.84209477,9.07,3.514,0,126,27935
0,1404704,0,'01/04/2016 03:10:00.00 PM,19336200,17.85144822,9.06,3.514,0,126,27936
0,1404704,0,'01/04/2016 03:25:00.00 PM,19337100,17.81916827,9.069,3.514,0,126,27937
0,1404704,0,'01/04/2016 03:40:00.00 PM,19338000,17.84448588,9.067,3.514,0,126.1,27938
0,1404704,0,'01/04/2016 03:55:00.00 PM,19338900,17.80721273,9.064,3.514,0,126.1,27939
0,1404704,0,'01/04/2016 04:10:00.00 PM,19339800,17.78731027,9.069,3.514,0,126.1,27940
0,1404704,0,'01/04/2016 04:25:00.00 PM,19340700,17.78688831,9.073,3.514,0,126.2,27941
0,1404704,0,'01/04/2016 04:40:00.00 PM,19341600,17.76382115,9.071,3.514,0,126.3,27942
0,1404704,0,'01/04/2016 04:55:00.00 PM,19342500,17.76593095,9.066,3.514,0,126.3,27943
0,1404704,0,'01/04/2016 05:10:00.00 PM,19343400,17.74131661,9.063,3.514,0,126.3,27944
0,1404704,0,'01/04/2016 05:25:00.00 PM,19344300,17.73175218,9.071,3.514,0,126.3,27945
0,1404704,0,'01/04/2016 05:40:00.00 PM,19345200,17.73604211,9.064,3.514,0,126.4,27946
0,1404704,0,'01/04/2016 05:55:00.00 PM,19346100,17.71571769,9.07,3.514,0,126.4,27947
0,1404704,0,'01/04/2016 06:10:00.00 PM,19347000,17.72246905,9.065,3.514,0,126.4,27948
0,1404704,0,'01/04/2016 06:25:00.00 PM,19347900,17.691244,9.06,3.514,0,126.4,27949
0,1404704,0,'01/04/2016 06:40:00.00 PM,19348800,17.67914781,9.061,3.514,0,126.4,27950
0,1404704,0,'01/04/2016 06:55:00.00 PM,19349700,17.66269136,9.067,3.514,0,126.5,27951
0,1404704,0,'01/04/2016 07:10:00.00 PM,19350600,17.648837,9.062,3.514,0,126.5,27952
0,1404704,0,'01/04/2016 07:25:00.00 PM,19351500,17.64074943,9.062,3.514,0,126.5,27953
0,1404704,0,'01/04/2016 07:40:00.00 PM,19352400,17.63934289,9.066,3.514,0,126.6,27954
0,1404704,0,'01/04/2016 07:55:00.00 PM,19353300,17.60973535,9.068,3.514,0,126.6,27955
0,1404704,0,'01/04/2016 08:10:00.00 PM,19354200,17.59770949,9.059,3.514,0,126.7,27956
0,1404704,0,'01/04/2016 08:25:00.00 PM,19355100,17.60692229,9.058,3.514,0,126.7,27957
0,1404704,0,'01/04/2016 08:40:00.00 PM,19356000,17.57949487,9.065,3.514,0,126.7,27958
0,1404704,0,'01/04/2016 08:55:00.00 PM,19356900,17.57133698,9.064,3.514,0,126.8,27959
0,1404704,0,'01/04/2016 09:10:00.00 PM,19357800,17.53968996,9.068,3.514,0,126.8,27960
0,1404704,0,'01/04/2016 09:25:00.00 PM,19358700,17.54967635,9.064,3.514,0,126.9,27961
0,1404704,0,'01/04/2016 09:40:00.00 PM,19359600,17.53153206,9.06,3.514,0,126.9,27962
0,1404704,0,'01/04/2016 09:55:00.00 PM,19360500,17.50769131,9.058,3.514,0,126.9,27963
0,1404704,0,'01/04/2016 10:10:00.00 PM,19361400,17.50178387,9.054,3.514,0,127,27964
0,1404704,0,'01/04/2016 10:25:00.00 PM,19362300,17.45937687,9.053,3.514,0,127.1,27965
0,1404704,0,'01/04/2016 10:40:00.00 PM,19363200,17.47027751,9.066,3.514,0,127.1,27966
0,1404704,0,'01/04/2016 10:55:00.00 PM,19364100,17.42836279,9.062,3.514,0,127.2,27967
0,1404704,0,'01/04/2016 11:10:00.00 PM,19365000,17.42118947,9.054,3.514,0,127.2,27968
0,1404704,0,'01/04/2016 11:25:00.00 PM,19365900,17.40487368,9.053,3.514,0,127.2,27969
0,1404704,0,'01/04/2016 11:40:00.00 PM,19366800,17.39144128,9.063,3.514,0,127.3,27970
0,1404704,0,'01/04/2016 11:55:00.00 PM,19367700,17.34783872,9.069,3.514,0,127.3,27971
0,1404704,0,'01/05/2016 12:10:00.00 AM,19368600,17.33736004,9.05,3.514,0,127.4,27972
0,1404704,0,'01/05/2016 12:25:00.00 AM,19369500,17.31162047,9.052,3.514,0,127.4,27973
0,1404704,0,'01/05/2016 12:40:00.00 AM,19370400,17.30015722,9.058,3.514,0,127.5,27974
0,1404704,0,'01/05/2016 12:55:00.00 AM,19371300,17.30135277,9.056,3.514,0,127.6,27975
0,1404704,0,'01/05/2016 01:10:00.00 AM,19372200,17.28609188,9.067,3.514,0,127.6,27976
0,1404704,0,'01/05/2016 01:25:00.00 AM,19373100,17.25986002,9.061,3.514,0,127.6,27977
0,1404704,0,'01/05/2016 01:40:00.00 AM,19374000,17.23841038,9.058,3.514,0,127.7,27978
0,1404704,0,'01/05/2016 01:55:00.00 AM,19374900,17.22096936,9.056,3.514,0,127.7,27979
0,1404704,0,'01/05/2016 02:10:00.00 AM,19375800,17.21689041,9.062,3.514,0,127.8,27980
0,1404704,0,'01/05/2016 02:25:00.00 AM,19376700,17.19304966,9.06,3.514,0,127.8,27981
0,1404704,0,'01/05/2016 02:40:00.00 AM,19377600,17.13896842,9.069,3.514,0,127.9,27982
0,1404704,0,'01/05/2016 02:55:00.00 AM,19378500,17.150502,9.067,3.514,0,127.9,27983
0,1404704,0,'01/05/2016 03:10:00.00 AM,19379400,17.15352605,9.066,3.514,0,127.9,27984
0,1404704,0,'01/05/2016 03:25:00.00 AM,19380300,17.11154101,9.058,3.514,0,128,27985
0,1404704,0,'01/05/2016 03:40:00.00 AM,19381200,17.13306098,9.064,3.514,0,128,27986
0,1404704,0,'01/05/2016 03:55:00.00 AM,19382100,17.0986009,9.06,3.514,0,128,27987
0,1404704,0,'01/05/2016 04:10:00.00 AM,19383000,17.04564489,9.059,3.514,0,128.2,27988
0,1404704,0,'01/05/2016 04:25:00.00 AM,19383900,17.06125742,9.061,3.514,0,128.2,27989
0,1404704,0,'01/05/2016 04:40:00.00 AM,19384800,17.04430869,9.069,3.514,0,128.3,27990
0,1404704,0,'01/05/2016 04:55:00.00 AM,19385700,17.01202873,9.06,3.514,0,128.3,27991
0,1404704,0,'01/05/2016 05:10:00.00 AM,19386600,16.98221021,9.058,3.514,0,128.5,27992
0,1404704,0,'01/05/2016 05:25:00.00 AM,19387500,16.98249152,9.065,3.514,0,128.5,27993
0,1404704,0,'01/05/2016 05:40:00.00 AM,19388400,16.93291119,9.059,3.514,0,128.6,27994
0,1404704,0,'01/05/2016 05:55:00.00 AM,19389300,16.90850783,9.057,3.514,0,128.7,27995
0,1404704,0,'01/05/2016 06:10:00.00 AM,19390200,16.90435855,9.065,3.514,0,128.8,27996
0,1404704,0,'01/05/2016 06:25:00.00 AM,19391100,16.88586263,9.06,3.514,0,128.8,27997
0,1404704,0,'01/05/2016 06:40:00.00 AM,19392000,16.8918404,9.068,3.514,0,128.9,27998
0,1404704,0,'01/05/2016 06:55:00.00 AM,19392900,16.83832178,9.071,3.514,0,129,27999
0,1404704,0,'01/05/2016 07:10:00.00 AM,19393800,16.83789982,9.069,3.514,0,129,28000
0,1404704,0,'01/05/2016 07:25:00.00 AM,19394700,16.8402206,9.061,3.514,0,129.1,28001
0,1404704,0,'01/05/2016 07:40:00.00 AM,19395600,16.82235762,9.073,3.514,0,129.2,28002
0,1404704,0,'01/05/2016 07:55:00.00 AM,19396500,16.79914981,9.068,3.514,0,129.2,28003
0,1404704,0,'01/05/2016 08:10:00.00 AM,19397400,16.8123009,9.068,3.514,0,129.2,28004
0,1404704,0,'01/05/2016 08:25:00.00 AM,19398300,16.80512758,9.068,3.514,0,129.2,28005
0,1404704,0,'01/05/2016 08:40:00.00 AM,19399200,16.80154092,9.061,3.514,0,129.3,28006
0,1404704,0,'01/05/2016 08:55:00.00 AM,19400100,16.79092159,9.07,3.514,0,129.4,28007
0,1404704,0,'01/05/2016 09:10:00.00 AM,19401000,16.7780518,9.063,3.514,0,129.4,28008
0,1404704,0,'01/05/2016 09:25:00.00 AM,19401900,16.76982358,9.067,3.514,0,129.5,28009
0,1404704,0,'01/05/2016 09:40:00.00 AM,19402800,16.72558808,9.067,3.514,0,129.6,28010
0,1404704,0,'01/05/2016 09:55:00.00 AM,19403700,16.72664298,9.066,3.514,0,129.7,28011
0,1404704,0,'01/05/2016 10:10:00.00 AM,19404600,16.71883672,9.064,3.514,0,129.7,28012
0,1404704,0,'01/05/2016 10:25:00.00 AM,19405500,16.67038162,9.065,3.514,0,129.8,28013
0,1404704,0,'01/05/2016 10:40:00.00 AM,19406400,16.68458761,9.077,3.514,0,129.8,28014
0,1404704,0,'01/05/2016 10:55:00.00 AM,19407300,16.67959442,9.065,3.514,0,129.8,28015
0,1404704,0,'01/05/2016 11:10:00.00 AM,19408200,16.65174505,9.066,3.514,0,129.9,28016
0,1404704,0,'01/05/2016 11:25:00.00 AM,19409100,16.64879132,9.065,3.514,0,130,28017
0,1404704,0,'01/05/2016 11:40:00.00 AM,19410000,16.62234849,9.076,3.514,0,129.9,28018
0,1404704,0,'01/05/2016 11:55:00.00 AM,19410900,16.59674957,9.055,3.514,0,130,28019
0,1404704,0,'01/05/2016 12:10:00.00 PM,19411800,16.62600547,9.069,3.514,0,130,28020
0,1404704,0,'01/05/2016 12:25:00.00 PM,19412700,16.58676318,9.076,3.514,0,130,28021
0,1404704,0,'01/05/2016 12:40:00.00 PM,19413600,16.59745283,9.07,3.514,0,129.9,28022
0,1404704,0,'01/05/2016 12:55:00.00 PM,19414500,16.58676318,9.077,3.514,0,129.9,28023
0,1404704,0,'01/05/2016 01:10:00.00 PM,19415400,16.59042016,9.062,3.514,0,130,28024
0,1404704,0,'01/05/2016 01:25:00.00 PM,19416300,16.56714203,9.072,3.514,0,130.1,28025
0,1404704,0,'01/05/2016 01:40:00.00 PM,19417200,16.52241424,9.07,3.514,0,130.2,28026
0,1404704,0,'01/05/2016 01:55:00.00 PM,19418100,16.52417241,9.072,3.514,0,130.2,28027
0,1404704,0,'01/05/2016 02:10:00.00 PM,19419000,16.50588747,9.075,3.514,0,130.3,28028
0,1404704,0,'01/05/2016 02:25:00.00 PM,19419900,16.51742105,9.066,3.514,0,130.3,28029
0,1404704,0,'01/05/2016 02:40:00.00 PM,19420800,16.50637976,9.065,3.514,0,130.3,28030
0,1404704,0,'01/05/2016 02:55:00.00 PM,19421700,16.48696959,9.073,3.514,0,130.3,28031
0,1404704,0,'01/05/2016 03:10:00.00 PM,19422600,16.53240064,9.075,3.514,0,130.4,28032
0,1404704,0,'01/05/2016 03:25:00.00 PM,19423500,16.5225549,9.071,3.514,0,130.3,28033
0,1404704,0,'01/05/2016 03:40:00.00 PM,19424400,16.51446733,9.078,3.514,0,130.5,28034
0,1404704,0,'01/05/2016 03:55:00.00 PM,19425300,16.4988548,9.075,3.514,0,130.6,28035
0,1404704,0,'01/05/2016 04:10:00.00 PM,19426200,16.49787023,9.065,3.513,0,130.7,28036
0,1404704,0,'01/05/2016 04:25:00.00 PM,19427100,16.50947413,9.07,3.514,0,130.7,28037
0,1404704,0,'01/05/2016 04:40:00.00 PM,19428000,16.48549273,9.069,3.514,0,130.7,28038
0,1404704,0,'01/05/2016 04:55:00.00 PM,19428900,16.46390243,9.073,3.514,0,130.8,28039
0,1404704,0,'01/05/2016 05:10:00.00 PM,19429800,16.48577403,9.068,3.514,0,130.9,28040
0,1404704,0,'01/05/2016 05:25:00.00 PM,19430700,16.46727811,9.076,3.514,0,130.9,28041
0,1404704,0,'01/05/2016 05:40:00.00 PM,19431600,16.43795188,9.074,3.514,0,130.9,28042
0,1404704,0,'01/05/2016 05:55:00.00 PM,19432500,16.45792466,9.077,3.514,0,131.1,28043
0,1404704,0,'01/05/2016 06:10:00.00 PM,19433400,16.44421095,9.074,3.514,0,131.1,28044
0,1404704,0,'01/05/2016 06:25:00.00 PM,19434300,16.46770007,9.074,3.514,0,131.1,28045
0,1404704,0,'01/05/2016 06:40:00.00 PM,19435200,16.44857121,9.07,3.514,0,131.2,28046
0,1404704,0,'01/05/2016 06:55:00.00 PM,19436100,16.46826269,9.064,3.514,0,131.2,28047
0,1404704,0,'01/05/2016 07:10:00.00 PM,19437000,16.45307212,9.073,3.514,0,131.3,28048
0,1404704,0,'01/05/2016 07:25:00.00 PM,19437900,16.41811975,9.072,3.514,0,131.3,28049
0,1404704,0,'01/05/2016 07:40:00.00 PM,19438800,16.43689698,9.071,3.514,0,131.4,28050
0,1404704,0,'01/05/2016 07:55:00.00 PM,19439700,16.41889334,9.082,3.514,0,131.3,28051
0,1404704,0,'01/05/2016 08:10:00.00 PM,19440600,16.4203702,9.07,3.514,0,131.4,28052
0,1404704,0,'01/05/2016 08:25:00.00 PM,19441500,16.3903407,9.067,3.514,0,131.4,28053
0,1404704,0,'01/05/2016 08:40:00.00 PM,19442400,16.41186067,9.075,3.514,0,131.4,28054
0,1404704,0,'01/05/2016 08:55:00.00 PM,19443300,16.39631847,9.076,3.514,0,131.4,28055
0,1404704,0,'01/05/2016 09:10:00.00 PM,19444200,16.38443326,9.078,3.514,0,131.5,28056
0,1404704,0,'01/05/2016 09:25:00.00 PM,19445100,16.39800631,9.073,3.514,0,131.5,28057
0,1404704,0,'01/05/2016 09:40:00.00 PM,19446000,16.3932241,9.072,3.514,0,131.6,28058
0,1404704,0,'01/05/2016 09:55:00.00 PM,19446900,16.37226674,9.074,3.514,0,131.6,28059
0,1404704,0,'01/05/2016 10:10:00.00 PM,19447800,16.35686519,9.067,3.514,0,131.6,28060
0,1404704,0,'01/05/2016 10:25:00.00 PM,19448700,16.33302444,9.076,3.514,0,131.6,28061
0,1404704,0,'01/05/2016 10:40:00.00 PM,19449600,16.32331936,9.073,3.514,0,131.6,28062
0,1404704,0,'01/05/2016 10:55:00.00 PM,19450500,16.33914286,9.073,3.514,0,131.6,28063
0,1404704,0,'01/05/2016 11:10:00.00 PM,19451400,16.30468278,9.078,3.514,0,131.7,28064
0,1404704,0,'01/05/2016 11:25:00.00 PM,19452300,16.30580801,9.061,3.514,0,131.7,28065
0,1404704,0,'01/05/2016 11:40:00.00 PM,19453200,16.30095547,9.078,3.514,0,131.8,28066
0,1404704,0,'01/05/2016 11:55:00.00 PM,19454100,16.28871862,9.069,3.514,0,131.8,28067
0,1404704,0,'01/06/2016 12:10:00.00 AM,19455000,16.28956254,9.072,3.514,0,131.9,28068
0,1404704,0,'01/06/2016 12:25:00.00 AM,19455900,16.30651128,9.076,3.514,0,131.9,28069
0,1404704,0,'01/06/2016 12:40:00.00 AM,19456800,16.30826944,9.073,3.514,0,132,28070
0,1404704,0,'01/06/2016 12:55:00.00 AM,19457700,16.29385247,9.078,3.514,0,132,28071
0,1404704,0,'01/06/2016 01:10:00.00 AM,19458600,16.31122316,9.074,3.514,0,132.2,28072
0,1404704,0,'01/06/2016 01:25:00.00 AM,19459500,16.29350084,9.088,3.514,0,132.3,28073
0,1404704,0,'01/06/2016 01:40:00.00 AM,19460400,16.29406345,9.073,3.514,0,132.3,28074
0,1404704,0,'01/06/2016 01:55:00.00 AM,19461300,16.26058794,9.074,3.514,0,132.4,28075
0,1404704,0,'01/06/2016 02:10:00.00 AM,19462200,16.25299266,9.083,3.514,0,132.4,28076
0,1404704,0,'01/06/2016 02:25:00.00 AM,19463100,16.24511607,9.08,3.514,0,132.4,28077
0,1404704,0,'01/06/2016 02:40:00.00 AM,19464000,16.23456706,9.079,3.514,0,132.5,28078
0,1404704,0,'01/06/2016 02:55:00.00 AM,19464900,16.22844864,9.087,3.514,0,132.5,28079
0,1404704,0,'01/06/2016 03:10:00.00 AM,19465800,16.22429936,9.082,3.514,0,132.6,28080
0,1404704,0,'01/06/2016 03:25:00.00 AM,19466700,16.20763194,9.07,3.514,0,132.6,28081
0,1404704,0,'01/06/2016 03:40:00.00 AM,19467600,16.18983928,9.076,3.514,0,132.6,28082
0,1404704,0,'01/06/2016 03:55:00.00 AM,19468500,16.13920406,9.08,3.514,0,132.7,28083
0,1404704,0,'01/06/2016 04:10:00.00 AM,19469400,16.14272039,9.077,3.514,0,132.7,28084
0,1404704,0,'01/06/2016 04:25:00.00 AM,19470300,16.16726441,9.078,3.514,0,132.8,28085
0,1404704,0,'01/06/2016 04:40:00.00 AM,19471200,16.16184925,9.085,3.514,0,132.8,28086
0,1404704,0,'01/06/2016 04:55:00.00 AM,19472100,16.16874127,9.082,3.514,0,132.9,28087
0,1404704,0,'01/06/2016 05:10:00.00 AM,19473000,16.17183565,9.09,3.514,0,133,28088
0,1404704,0,'01/06/2016 05:25:00.00 AM,19473900,16.13449217,9.08,3.514,0,133,28089
0,1404704,0,'01/06/2016 05:40:00.00 AM,19474800,16.13350759,9.074,3.514,0,133,28090
0,1404704,0,'01/06/2016 05:55:00.00 AM,19475700,16.12239598,9.086,3.514,0,133.1,28091
0,1404704,0,'01/06/2016 06:10:00.00 AM,19476600,16.1143084,9.074,3.514,0,133.2,28092
0,1404704,0,'01/06/2016 06:25:00.00 AM,19477500,16.11381612,9.073,3.514,0,133.2,28093
0,1404704,0,'01/06/2016 06:40:00.00 AM,19478400,16.08146584,9.067,3.514,0,133.3,28094
0,1404704,0,'01/06/2016 06:55:00.00 AM,19479300,16.05875031,9.088,3.514,0,133.3,28095
0,1404704,0,'01/06/2016 07:10:00.00 AM,19480200,16.03919949,9.077,3.514,0,133.3,28096
0,1404704,0,'01/06/2016 07:25:00.00 AM,19481100,16.03540185,9.072,3.514,0,133.4,28097
0,1404704,0,'01/06/2016 07:40:00.00 AM,19482000,16.030268,9.081,3.514,0,133.5,28098
0,1404704,0,'01/06/2016 07:55:00.00 AM,19482900,16.02154749,9.08,3.514,0,133.5,28099
0,1404704,0,'01/06/2016 08:10:00.00 AM,19483800,16.02865048,9.079,3.514,0,133.5,28100
0,1404704,0,'01/06/2016 08:25:00.00 AM,19484700,16.01085783,9.075,3.514,0,133.6,28101
0,1404704,0,'01/06/2016 08:40:00.00 AM,19485600,16.01753887,9.082,3.514,0,133.6,28102
0,1404704,0,'01/06/2016 08:55:00.00 AM,19486500,15.99911327,9.076,3.514,0,133.6,28103
0,1404704,0,'01/06/2016 09:10:00.00 AM,19487400,15.97892951,9.075,3.514,0,133.8,28104
0,1404704,0,'01/06/2016 09:25:00.00 AM,19488300,15.98554022,9.084,3.514,0,133.9,28105
0,1404704,0,'01/06/2016 09:40:00.00 AM,19489200,15.9662707,9.08,3.514,0,134,28106
0,1404704,0,'01/06/2016 09:55:00.00 AM,19490100,15.9557217,9.086,3.514,0,134,28107
0,1404704,0,'01/06/2016 10:10:00.00 AM,19491000,15.93047441,9.068,3.514,0,134.1,28108
