 -----Test Name  T3-2015 Blonde Monent,,,,,,,,,,
 -----Measure Parameters    PTVEC,,,,,,,,,,
 -----Test Code  T3,,,,,,,,,,
 -----Scan Type   Linear,,,,,,,,,,
 -----Periods  00_00:10:00.00,,,,,,,,,,
 -----Memory Wrap  True,,,,,,,,,,
 -----Broadcast Normal Log  False,,,,,,,,,,
 -----Broadcast Alarm Log  False,,,,,,,,,,
 -----Alarm Scan  Disabled,,,,,,,,,,
 -----Scanned Upto =  30000,,,,,,,,,,
 -----Firmware Version  2.4,,,,,,,,,,
 -----TruWare v1.78,,,,,,,,,,
 ,,,,,,,,,,
 ,,,,,,,,,,
ID,Name,Address,Time of Acquisition,Elapsed(Sec),Level(cmH2O),Temperature ('C),Battery Voltage(Volt),Supply Voltage(Volt),Conductivity(uS/cm),Scan No
0,1404704,0,'12/06/2015 09:55:00.00 PM,16854900,20.34994489,9.056,3.514,0,115.6,25179
0,1404704,0,'12/06/2015 10:10:00.00 PM,16855800,20.33355877,9.06,3.514,0,115.7,25180
0,1404704,0,'12/06/2015 10:25:00.00 PM,16856700,20.28559596,9.066,3.514,0,115.8,25181
0,1404704,0,'12/06/2015 10:40:00.00 PM,16857600,20.28158734,9.064,3.514,0,115.6,25182
0,1404704,0,'12/06/2015 10:55:00.00 PM,16858500,20.23721119,9.062,3.514,0,115.7,25183
0,1404704,0,'12/06/2015 11:10:00.00 PM,16859400,20.2169571,9.061,3.514,0,115.7,25184
0,1404704,0,'12/06/2015 11:25:00.00 PM,16860300,20.18664629,9.061,3.514,0,115.8,25185
0,1404704,0,'12/06/2015 11:40:00.00 PM,16861200,20.18263767,9.065,3.514,0,115.7,25186
0,1404704,0,'12/06/2015 11:55:00.00 PM,16862100,20.1900923,9.065,3.514,0,115.6,25187
0,1404704,0,'12/07/2015 12:10:00.00 AM,16863000,20.14093394,9.065,3.514,0,115.5,25188
0,1404704,0,'12/07/2015 12:25:00.00 AM,16863900,20.14550518,9.06,3.514,0,115.4,25189
0,1404704,0,'12/07/2015 12:40:00.00 AM,16864800,20.08347703,9.062,3.514,0,115.1,25190
0,1404704,0,'12/07/2015 12:55:00.00 AM,16865700,20.07264671,9.061,3.514,0,115.1,25191
0,1404704,0,'12/07/2015 01:10:00.00 AM,16866600,20.08994708,9.071,3.514,0,115.1,25192
0,1404704,0,'12/07/2015 01:25:00.00 AM,16867500,20.07531913,9.065,3.514,0,114.9,25193
0,1404704,0,'12/07/2015 01:40:00.00 AM,16868400,20.0515487,9.067,3.514,0,114.9,25194
0,1404704,0,'12/07/2015 01:55:00.00 AM,16869300,20.04479734,9.059,3.514,0,114.9,25195
0,1404704,0,'12/07/2015 02:10:00.00 AM,16870200,20.02081594,9.057,3.514,0,114.9,25196
0,1404704,0,'12/07/2015 02:25:00.00 AM,16871100,20.01540078,9.074,3.514,0,115.1,25197
0,1404704,0,'12/07/2015 02:40:00.00 AM,16872000,19.95231773,9.058,3.515,0,115.2,25198
0,1404704,0,'12/07/2015 02:55:00.00 AM,16872900,19.98607455,9.061,3.514,0,115.2,25199
0,1404704,0,'12/07/2015 03:10:00.00 AM,16873800,19.94373787,9.067,3.514,0,115.2,25200
0,1404704,0,'12/07/2015 03:25:00.00 AM,16874700,19.95295067,9.055,3.514,0,115.4,25201
0,1404704,0,'12/07/2015 03:40:00.00 AM,16875600,19.92636718,9.059,3.514,0,115.6,25202
0,1404704,0,'12/07/2015 03:55:00.00 AM,16876500,19.91026236,9.056,3.514,0,115.8,25203
0,1404704,0,'12/07/2015 04:10:00.00 AM,16877400,19.90463623,9.067,3.514,0,116,25204
0,1404704,0,'12/07/2015 04:25:00.00 AM,16878300,19.89872878,9.055,3.514,0,116.3,25205
0,1404704,0,'12/07/2015 04:40:00.00 AM,16879200,19.82847241,9.056,3.514,0,116.3,25206
0,1404704,0,'12/07/2015 04:55:00.00 AM,16880100,19.85428231,9.056,3.514,0,116.5,25207
0,1404704,0,'12/07/2015 05:10:00.00 AM,16881000,19.87066843,9.058,3.514,0,116.7,25208
0,1404704,0,'12/07/2015 05:25:00.00 AM,16881900,19.82221334,9.055,3.515,0,116.7,25209
0,1404704,0,'12/07/2015 05:40:00.00 AM,16882800,19.84099056,9.055,3.515,0,116.7,25210
0,1404704,0,'12/07/2015 05:55:00.00 AM,16883700,19.82108811,9.057,3.514,0,116.7,25211
0,1404704,0,'12/07/2015 06:10:00.00 AM,16884600,19.84724964,9.06,3.514,0,116.8,25212
0,1404704,0,'12/07/2015 06:25:00.00 AM,16885500,19.78923011,9.049,3.514,0,117,25213
0,1404704,0,'12/07/2015 06:40:00.00 AM,16886400,19.79443429,9.044,3.515,0,117,25214
0,1404704,0,'12/07/2015 06:55:00.00 AM,16887300,19.78212712,9.05,3.515,0,117.1,25215
0,1404704,0,'12/07/2015 07:10:00.00 AM,16888200,19.7257251,9.046,3.514,0,117,25216
0,1404704,0,'12/07/2015 07:25:00.00 AM,16889100,19.73050732,9.046,3.514,0,117,25217
0,1404704,0,'12/07/2015 07:40:00.00 AM,16890000,19.69773508,9.05,3.514,0,117.1,25218
0,1404704,0,'12/07/2015 07:55:00.00 AM,16890900,19.69140567,9.047,3.514,0,117,25219
0,1404704,0,'12/07/2015 08:10:00.00 AM,16891800,19.68184124,9.053,3.514,0,116.9,25220
0,1404704,0,'12/07/2015 08:25:00.00 AM,16892700,19.63739477,9.04,3.514,0,117,25221
0,1404704,0,'12/07/2015 08:40:00.00 AM,16893600,19.60933441,9.042,3.514,0,117.2,25222
0,1404704,0,'12/07/2015 08:55:00.00 AM,16894500,19.61411663,9.039,3.514,0,117.1,25223
0,1404704,0,'12/07/2015 09:10:00.00 AM,16895400,19.59611299,9.04,3.514,0,117.2,25224
0,1404704,0,'12/07/2015 09:25:00.00 AM,16896300,19.58661889,9.042,3.514,0,117.2,25225
0,1404704,0,'12/07/2015 09:40:00.00 AM,16897200,19.58014883,9.04,3.514,0,117.1,25226
0,1404704,0,'12/07/2015 09:55:00.00 AM,16898100,19.55694102,9.044,3.514,0,117.2,25227
0,1404704,0,'12/07/2015 10:10:00.00 AM,16899000,19.53408485,9.042,3.514,0,117.2,25228
0,1404704,0,'12/07/2015 10:25:00.00 AM,16899900,19.54062523,9.043,3.514,0,117.3,25229
0,1404704,0,'12/07/2015 10:40:00.00 AM,16900800,19.51383076,9.036,3.514,0,117.4,25230
0,1404704,0,'12/07/2015 10:55:00.00 AM,16901700,19.51059573,9.038,3.514,0,117.4,25231
0,1404704,0,'12/07/2015 11:10:00.00 AM,16902600,19.45377175,9.041,3.514,0,117.5,25232
0,1404704,0,'12/07/2015 11:25:00.00 AM,16903500,19.46861069,9.042,3.515,0,117.5,25233
0,1404704,0,'12/07/2015 11:40:00.00 AM,16904400,19.43548681,9.046,3.514,0,117.6,25234
0,1404704,0,'12/07/2015 11:55:00.00 AM,16905300,19.41284161,9.047,3.514,0,117.6,25235
0,1404704,0,'12/07/2015 12:10:00.00 PM,16906200,19.42831349,9.045,3.514,0,117.5,25236
0,1404704,0,'12/07/2015 12:25:00.00 PM,16907100,19.42184343,9.049,3.514,0,117.6,25237
0,1404704,0,'12/07/2015 12:40:00.00 PM,16908000,19.35580666,9.04,3.514,0,117.6,25238
0,1404704,0,'12/07/2015 12:55:00.00 PM,16908900,19.34807072,9.04,3.514,0,117.5,25239
0,1404704,0,'12/07/2015 01:10:00.00 PM,16909800,19.3458906,9.036,3.514,0,117.6,25240
0,1404704,0,'12/07/2015 01:25:00.00 PM,16910700,19.36347227,9.041,3.514,0,117.9,25241
0,1404704,0,'12/07/2015 01:40:00.00 PM,16911600,19.3582681,9.045,3.514,0,117.9,25242
0,1404704,0,'12/07/2015 01:55:00.00 PM,16912500,19.36368325,9.044,3.514,0,118,25243
0,1404704,0,'12/07/2015 02:10:00.00 PM,16913400,19.31494685,9.04,3.514,0,118,25244
0,1404704,0,'12/07/2015 02:25:00.00 PM,16914300,19.31740828,9.046,3.514,0,118,25245
0,1404704,0,'12/07/2015 02:40:00.00 PM,16915200,19.29813877,9.04,3.514,0,118.3,25246
0,1404704,0,'12/07/2015 02:55:00.00 PM,16916100,19.29363786,9.048,3.515,0,118.3,25247
0,1404704,0,'12/07/2015 03:10:00.00 PM,16917000,19.29595864,9.05,3.514,0,118.3,25248
0,1404704,0,'12/07/2015 03:25:00.00 PM,16917900,19.29553668,9.041,3.514,0,118.3,25249
0,1404704,0,'12/07/2015 03:40:00.00 PM,16918800,19.28013513,9.035,3.514,0,118.5,25250
0,1404704,0,'12/07/2015 03:55:00.00 PM,16919700,19.24644864,9.041,3.515,0,118.5,25251
0,1404704,0,'12/07/2015 04:10:00.00 PM,16920600,19.26276444,9.044,3.514,0,118.4,25252
0,1404704,0,'12/07/2015 04:25:00.00 PM,16921500,19.27929121,9.043,3.514,0,118.7,25253
0,1404704,0,'12/07/2015 04:40:00.00 PM,16922400,19.24511244,9.033,3.514,0,118.7,25254
0,1404704,0,'12/07/2015 04:55:00.00 PM,16923300,19.24609701,9.042,3.514,0,119,25255
0,1404704,0,'12/07/2015 05:10:00.00 PM,16924200,19.27668912,9.04,3.514,0,119,25256
0,1404704,0,'12/07/2015 05:25:00.00 PM,16925100,19.22788239,9.046,3.514,0,119.2,25257
0,1404704,0,'12/07/2015 05:40:00.00 PM,16926000,19.2086832,9.043,3.514,0,119.3,25258
0,1404704,0,'12/07/2015 05:55:00.00 PM,16926900,19.21065235,9.042,3.514,0,119.5,25259
0,1404704,0,'12/07/2015 06:10:00.00 PM,16927800,19.19321133,9.049,3.515,0,119.6,25260
0,1404704,0,'12/07/2015 06:25:00.00 PM,16928700,19.18667095,9.049,3.514,0,119.5,25261
0,1404704,0,'12/07/2015 06:40:00.00 PM,16929600,19.15699308,9.047,3.514,0,119.6,25262
0,1404704,0,'12/07/2015 06:55:00.00 PM,16930500,19.15868092,9.05,3.514,0,119.7,25263
0,1404704,0,'12/07/2015 07:10:00.00 PM,16931400,19.1359654,9.047,3.514,0,119.7,25264
0,1404704,0,'12/07/2015 07:25:00.00 PM,16932300,19.08378299,9.06,3.514,0,119.8,25265
0,1404704,0,'12/07/2015 07:40:00.00 PM,16933200,19.09503526,9.053,3.514,0,119.7,25266
0,1404704,0,'12/07/2015 07:55:00.00 PM,16934100,19.10185695,9.044,3.514,0,119.8,25267
0,1404704,0,'12/07/2015 08:10:00.00 PM,16935000,19.05621492,9.045,3.514,0,119.8,25268
0,1404704,0,'12/07/2015 08:25:00.00 PM,16935900,19.06085648,9.058,3.514,0,119.6,25269
0,1404704,0,'12/07/2015 08:40:00.00 PM,16936800,19.01155746,9.055,3.514,0,119.4,25270
0,1404704,0,'12/07/2015 08:55:00.00 PM,16937700,19.02695901,9.054,3.514,0,119.5,25271
0,1404704,0,'12/07/2015 09:10:00.00 PM,16938600,19.00143042,9.059,3.514,0,119.6,25272
0,1404704,0,'12/07/2015 09:25:00.00 PM,16939500,19.01415955,9.066,3.515,0,119.4,25273
0,1404704,0,'12/07/2015 09:40:00.00 PM,16940400,18.99074076,9.045,3.514,0,119.4,25274
0,1404704,0,'12/07/2015 09:55:00.00 PM,16941300,18.96584511,9.059,3.514,0,119.5,25275
0,1404704,0,'12/07/2015 10:10:00.00 PM,16942200,18.99601526,9.057,3.514,0,119.4,25276
0,1404704,0,'12/07/2015 10:25:00.00 PM,16943100,18.9592344,9.053,3.514,0,119.5,25277
0,1404704,0,'12/07/2015 10:40:00.00 PM,16944000,18.94587233,9.053,3.514,0,119.4,25278
0,1404704,0,'12/07/2015 10:55:00.00 PM,16944900,18.89790952,9.063,3.514,0,119.4,25279
0,1404704,0,'12/07/2015 11:10:00.00 PM,16945800,18.90149618,9.053,3.514,0,119.5,25280
0,1404704,0,'12/07/2015 11:25:00.00 PM,16946700,18.85930016,9.047,3.514,0,119.6,25281
0,1404704,0,'12/07/2015 11:40:00.00 PM,16947600,18.84917311,9.05,3.514,0,119.5,25282
0,1404704,0,'12/07/2015 11:55:00.00 PM,16948500,18.82230831,9.062,3.514,0,119.5,25283
0,1404704,0,'12/08/2015 12:10:00.00 AM,16949400,18.82343354,9.058,3.514,0,119.6,25284
0,1404704,0,'12/08/2015 12:25:00.00 AM,16950300,18.7843319,9.062,3.514,0,119.6,25285
0,1404704,0,'12/08/2015 12:40:00.00 AM,16951200,18.76203833,9.054,3.514,0,119.6,25286
0,1404704,0,'12/08/2015 12:55:00.00 AM,16952100,18.77603335,9.057,3.514,0,119.9,25287
0,1404704,0,'12/08/2015 01:10:00.00 AM,16953000,18.78320667,9.061,3.515,0,119.9,25288
0,1404704,0,'12/08/2015 01:25:00.00 AM,16953900,18.74607417,9.057,3.514,0,120,25289
0,1404704,0,'12/08/2015 01:40:00.00 AM,16954800,18.7616867,9.061,3.514,0,120.1,25290
0,1404704,0,'12/08/2015 01:55:00.00 AM,16955700,18.71182507,9.057,3.514,0,120.1,25291
0,1404704,0,'12/08/2015 02:10:00.00 AM,16956600,18.69100837,9.052,3.514,0,120.1,25292
0,1404704,0,'12/08/2015 02:25:00.00 AM,16957500,18.70887135,9.066,3.514,0,120,25293
0,1404704,0,'12/08/2015 02:40:00.00 AM,16958400,18.71956101,9.063,3.514,0,120.2,25294
0,1404704,0,'12/08/2015 02:55:00.00 AM,16959300,18.72476518,9.064,3.514,0,120.3,25295
0,1404704,0,'12/08/2015 03:10:00.00 AM,16960200,18.68060001,9.069,3.515,0,120.3,25296
0,1404704,0,'12/08/2015 03:25:00.00 AM,16961100,18.65760318,9.059,3.514,0,120.3,25297
0,1404704,0,'12/08/2015 03:40:00.00 AM,16962000,18.65127378,9.074,3.514,0,120.5,25298
0,1404704,0,'12/08/2015 03:55:00.00 AM,16962900,18.64142804,9.069,3.514,0,120.6,25299
0,1404704,0,'12/08/2015 04:10:00.00 AM,16963800,18.63537995,9.07,3.515,0,120.7,25300
0,1404704,0,'12/08/2015 04:25:00.00 AM,16964700,18.62834728,9.068,3.514,0,120.8,25301
0,1404704,0,'12/08/2015 04:40:00.00 AM,16965600,18.60204509,9.074,3.515,0,121,25302
0,1404704,0,'12/08/2015 04:55:00.00 AM,16966500,18.56681141,9.074,3.514,0,121.3,25303
0,1404704,0,'12/08/2015 05:10:00.00 AM,16967400,18.55330869,9.066,3.513,0,121.3,25304
0,1404704,0,'12/08/2015 05:25:00.00 AM,16968300,18.58558864,9.07,3.514,0,121.5,25305
0,1404704,0,'12/08/2015 05:40:00.00 AM,16969200,18.5651939,9.079,3.515,0,121.7,25306
0,1404704,0,'12/08/2015 05:55:00.00 AM,16970100,18.49226511,9.076,3.514,0,121.8,25307
0,1404704,0,'12/08/2015 06:10:00.00 AM,16971000,18.52461539,9.068,3.514,0,121.8,25308
0,1404704,0,'12/08/2015 06:25:00.00 AM,16971900,18.50323608,9.074,3.515,0,121.8,25309
0,1404704,0,'12/08/2015 06:40:00.00 AM,16972800,18.48256003,9.078,3.515,0,121.9,25310
0,1404704,0,'12/08/2015 06:55:00.00 AM,16973700,18.4492955,9.075,3.514,0,122,25311
0,1404704,0,'12/08/2015 07:10:00.00 AM,16974600,18.45843797,9.07,3.515,0,122,25312
0,1404704,0,'12/08/2015 07:25:00.00 AM,16975500,18.4316435,9.079,3.514,0,122.1,25313
0,1404704,0,'12/08/2015 07:40:00.00 AM,16976400,18.44001237,9.068,3.514,0,121.9,25314
0,1404704,0,'12/08/2015 07:55:00.00 AM,16977300,18.41286627,9.067,3.514,0,121.8,25315
0,1404704,0,'12/08/2015 08:10:00.00 AM,16978200,18.40027779,9.076,3.514,0,122,25316
0,1404704,0,'12/08/2015 08:25:00.00 AM,16979100,18.37038894,9.069,3.515,0,121.9,25317
0,1404704,0,'12/08/2015 08:40:00.00 AM,16980000,18.32685671,9.073,3.514,0,122,25318
0,1404704,0,'12/08/2015 08:55:00.00 AM,16980900,18.33796833,9.065,3.515,0,122,25319
0,1404704,0,'12/08/2015 09:10:00.00 AM,16981800,18.31335399,9.067,3.515,0,122.1,25320
0,1404704,0,'12/08/2015 09:25:00.00 AM,16982700,18.28262122,9.07,3.514,0,121.9,25321
0,1404704,0,'12/08/2015 09:40:00.00 AM,16983600,18.26532085,9.064,3.514,0,122,25322
0,1404704,0,'12/08/2015 09:55:00.00 AM,16984500,18.25519381,9.072,3.515,0,121.8,25323
0,1404704,0,'12/08/2015 10:10:00.00 AM,16985400,18.23929997,9.068,3.514,0,121.8,25324
0,1404704,0,'12/08/2015 10:25:00.00 AM,16986300,18.25027094,9.064,3.515,0,121.8,25325
0,1404704,0,'12/08/2015 10:40:00.00 AM,16987200,18.21559987,9.074,3.514,0,121.7,25326
0,1404704,0,'12/08/2015 10:55:00.00 AM,16988100,18.2093408,9.068,3.514,0,121.8,25327
0,1404704,0,'12/08/2015 11:10:00.00 AM,16989000,18.16187028,9.064,3.514,0,121.7,25328
0,1404704,0,'12/08/2015 11:25:00.00 AM,16989900,18.19555676,9.072,3.514,0,121.8,25329
0,1404704,0,'12/08/2015 11:40:00.00 AM,16990800,18.14604677,9.065,3.514,0,121.8,25330
0,1404704,0,'12/08/2015 11:55:00.00 AM,16991700,18.18578135,9.072,3.514,0,121.9,25331
0,1404704,0,'12/08/2015 12:10:00.00 PM,16992600,18.14597644,9.071,3.515,0,121.8,25332
0,1404704,0,'12/08/2015 12:25:00.00 PM,16993500,18.11376681,9.067,3.514,0,121.7,25333
0,1404704,0,'12/08/2015 12:40:00.00 PM,16994400,18.11749413,9.061,3.514,0,121.9,25334
0,1404704,0,'12/08/2015 12:55:00.00 PM,16995300,18.07684529,9.074,3.515,0,121.8,25335
0,1404704,0,'12/08/2015 01:10:00.00 PM,16996200,18.08352633,9.066,3.514,0,121.9,25336
0,1404704,0,'12/08/2015 01:25:00.00 PM,16997100,18.07058622,9.07,3.514,0,121.8,25337
0,1404704,0,'12/08/2015 01:40:00.00 PM,16998000,18.07382125,9.061,3.515,0,121.9,25338
0,1404704,0,'12/08/2015 01:55:00.00 PM,16998900,18.01326996,9.07,3.514,0,121.8,25339
0,1404704,0,'12/08/2015 02:10:00.00 PM,16999800,18.04646416,9.071,3.514,0,121.9,25340
0,1404704,0,'12/08/2015 02:25:00.00 PM,17000700,18.00433847,9.062,3.515,0,121.9,25341
0,1404704,0,'12/08/2015 02:40:00.00 PM,17001600,18.01326996,9.058,3.515,0,122,25342
0,1404704,0,'12/08/2015 02:55:00.00 PM,17002500,17.96741695,9.073,3.514,0,121.9,25343
0,1404704,0,'12/08/2015 03:10:00.00 PM,17003400,17.99174999,9.072,3.514,0,122,25344
0,1404704,0,'12/08/2015 03:25:00.00 PM,17004300,17.98021641,9.068,3.515,0,122,25345
0,1404704,0,'12/08/2015 03:40:00.00 PM,17005200,17.96474453,9.073,3.514,0,122,25346
0,1404704,0,'12/08/2015 03:55:00.00 PM,17006100,17.96959708,9.065,3.514,0,122.1,25347
0,1404704,0,'12/08/2015 04:10:00.00 PM,17007000,17.93816104,9.066,3.514,0,122.1,25348
0,1404704,0,'12/08/2015 04:25:00.00 PM,17007900,17.94976495,9.064,3.514,0,122.1,25349
0,1404704,0,'12/08/2015 04:40:00.00 PM,17008800,17.96903446,9.062,3.514,0,121.9,25350
0,1404704,0,'12/08/2015 04:55:00.00 PM,17009700,17.92430668,9.074,3.514,0,122,25351
0,1404704,0,'12/08/2015 05:10:00.00 PM,17010600,17.92690877,9.061,3.514,0,122.1,25352
0,1404704,0,'12/08/2015 05:25:00.00 PM,17011500,17.89336293,9.071,3.514,0,122.1,25353
0,1404704,0,'12/08/2015 05:40:00.00 PM,17012400,17.91045232,9.066,3.515,0,122.1,25354
0,1404704,0,'12/08/2015 05:55:00.00 PM,17013300,17.90159116,9.062,3.514,0,122.1,25355
0,1404704,0,'12/08/2015 06:10:00.00 PM,17014200,17.86917055,9.059,3.514,0,122.1,25356
0,1404704,0,'12/08/2015 06:25:00.00 PM,17015100,17.85067463,9.066,3.514,0,122.1,25357
0,1404704,0,'12/08/2015 06:40:00.00 PM,17016000,17.81354213,9.059,3.514,0,122,25358
0,1404704,0,'12/08/2015 06:55:00.00 PM,17016900,17.81002579,9.069,3.514,0,122.1,25359
0,1404704,0,'12/08/2015 07:10:00.00 PM,17017800,17.81445638,9.074,3.514,0,122.1,25360
0,1404704,0,'12/08/2015 07:25:00.00 PM,17018700,17.79757797,9.064,3.514,0,122.2,25361
0,1404704,0,'12/08/2015 07:40:00.00 PM,17019600,17.8266229,9.071,3.514,0,122.2,25362
0,1404704,0,'12/08/2015 07:55:00.00 PM,17020500,17.80594685,9.061,3.514,0,122.4,25363
0,1404704,0,'12/08/2015 08:10:00.00 PM,17021400,17.78576308,9.064,3.514,0,122.5,25364
0,1404704,0,'12/08/2015 08:25:00.00 PM,17022300,17.75939057,9.068,3.514,0,122.6,25365
0,1404704,0,'12/08/2015 08:40:00.00 PM,17023200,17.68547721,9.072,3.515,0,122.6,25366
0,1404704,0,'12/08/2015 08:55:00.00 PM,17024100,17.72985336,9.076,3.514,0,122.7,25367
0,1404704,0,'12/08/2015 09:10:00.00 PM,17025000,17.72661833,9.074,3.515,0,122.9,25368
0,1404704,0,'12/08/2015 09:25:00.00 PM,17025900,17.73189283,9.072,3.514,0,122.8,25369
0,1404704,0,'12/08/2015 09:40:00.00 PM,17026800,17.6901891,9.079,3.514,0,123,25370
0,1404704,0,'12/08/2015 09:55:00.00 PM,17027700,17.69483066,9.066,3.514,0,122.9,25371
0,1404704,0,'12/08/2015 10:10:00.00 PM,17028600,17.69145498,9.067,3.514,0,123,25372
0,1404704,0,'12/08/2015 10:25:00.00 PM,17029500,17.67134154,9.067,3.514,0,123.1,25373
0,1404704,0,'12/08/2015 10:40:00.00 PM,17030400,17.6894155,9.068,3.514,0,123.2,25374
0,1404704,0,'12/08/2015 10:55:00.00 PM,17031300,17.67577212,9.072,3.514,0,123.2,25375
0,1404704,0,'12/08/2015 11:10:00.00 PM,17032200,17.68020271,9.073,3.515,0,123.3,25376
0,1404704,0,'12/08/2015 11:25:00.00 PM,17033100,17.64968092,9.073,3.514,0,123.3,25377
0,1404704,0,'12/08/2015 11:40:00.00 PM,17034000,17.63920224,9.074,3.514,0,123.4,25378
0,1404704,0,'12/08/2015 11:55:00.00 PM,17034900,17.62218318,9.071,3.514,0,123.5,25379
0,1404704,0,'12/09/2015 12:10:00.00 AM,17035800,17.59679524,9.073,3.514,0,123.5,25380
0,1404704,0,'12/09/2015 12:25:00.00 AM,17036700,17.61493953,9.074,3.514,0,123.4,25381
0,1404704,0,'12/09/2015 12:40:00.00 AM,17037600,17.58533199,9.079,3.514,0,123.5,25382
0,1404704,0,'12/09/2015 12:55:00.00 AM,17038500,17.57829932,9.073,3.515,0,123.6,25383
0,1404704,0,'12/09/2015 01:10:00.00 AM,17039400,17.5403229,9.074,3.514,0,123.6,25384
0,1404704,0,'12/09/2015 01:25:00.00 AM,17040300,17.53835375,9.077,3.514,0,123.6,25385
0,1404704,0,'12/09/2015 01:40:00.00 AM,17041200,17.53026618,9.071,3.514,0,123.6,25386
0,1404704,0,'12/09/2015 01:55:00.00 AM,17042100,17.54292499,9.082,3.514,0,123.7,25387
0,1404704,0,'12/09/2015 02:10:00.00 AM,17043000,17.53568134,9.072,3.514,0,123.8,25388
0,1404704,0,'12/09/2015 02:25:00.00 AM,17043900,17.51338777,9.082,3.515,0,123.8,25389
0,1404704,0,'12/09/2015 02:40:00.00 AM,17044800,17.49622806,9.085,3.515,0,123.8,25390
0,1404704,0,'12/09/2015 02:55:00.00 AM,17045700,17.47984194,9.073,3.514,0,123.9,25391
0,1404704,0,'12/09/2015 03:10:00.00 AM,17046600,17.4844835,9.079,3.514,0,123.8,25392
0,1404704,0,'12/09/2015 03:25:00.00 AM,17047500,17.48082651,9.079,3.514,0,124,25393
0,1404704,0,'12/09/2015 03:40:00.00 AM,17048400,17.48293631,9.086,3.514,0,124.1,25394
0,1404704,0,'12/09/2015 03:55:00.00 AM,17049300,17.45790001,9.08,3.514,0,123.9,25395
0,1404704,0,'12/09/2015 04:10:00.00 AM,17050200,17.45016407,9.083,3.514,0,124.1,25396
0,1404704,0,'12/09/2015 04:25:00.00 AM,17051100,17.454454,9.082,3.514,0,124.1,25397
0,1404704,0,'12/09/2015 04:40:00.00 AM,17052000,17.4565638,9.075,3.514,0,124.1,25398
0,1404704,0,'12/09/2015 04:55:00.00 AM,17052900,17.43827886,9.081,3.514,0,124.2,25399
0,1404704,0,'12/09/2015 05:10:00.00 AM,17053800,17.43237142,9.078,3.514,0,124.2,25400
0,1404704,0,'12/09/2015 05:25:00.00 AM,17054700,17.4162666,9.082,3.514,0,124.1,25401
0,1404704,0,'12/09/2015 05:40:00.00 AM,17055600,17.41120308,9.07,3.514,0,124.3,25402
0,1404704,0,'12/09/2015 05:55:00.00 AM,17056500,17.38025933,9.067,3.514,0,124.3,25403
0,1404704,0,'12/09/2015 06:10:00.00 AM,17057400,17.38265044,9.077,3.515,0,124.3,25404
0,1404704,0,'12/09/2015 06:25:00.00 AM,17058300,17.37217176,9.073,3.514,0,124.3,25405
0,1404704,0,'12/09/2015 06:40:00.00 AM,17059200,17.36457648,9.086,3.515,0,124.2,25406
0,1404704,0,'12/09/2015 06:55:00.00 AM,17060100,17.35058146,9.088,3.514,0,124.2,25407
0,1404704,0,'12/09/2015 07:10:00.00 AM,17061000,17.32027066,9.087,3.514,0,124.2,25408
0,1404704,0,'12/09/2015 07:25:00.00 AM,17061900,17.25205376,9.085,3.514,0,124.4,25409
0,1404704,0,'12/09/2015 07:40:00.00 AM,17062800,17.30100114,9.086,3.514,0,124.4,25410
0,1404704,0,'12/09/2015 07:55:00.00 AM,17063700,17.28081738,9.085,3.514,0,124.4,25411
0,1404704,0,'12/09/2015 08:10:00.00 AM,17064600,17.23967626,9.088,3.514,0,124.6,25412
0,1404704,0,'12/09/2015 08:25:00.00 AM,17065500,17.23939495,9.08,3.515,0,124.6,25413
0,1404704,0,'12/09/2015 08:40:00.00 AM,17066400,17.22427471,9.09,3.514,0,124.6,25414
0,1404704,0,'12/09/2015 08:55:00.00 AM,17067300,17.17244393,9.075,3.514,0,124.7,25415
0,1404704,0,'12/09/2015 09:10:00.00 AM,17068200,17.16871662,9.081,3.514,0,124.6,25416
0,1404704,0,'12/09/2015 09:25:00.00 AM,17069100,17.17757778,9.079,3.514,0,124.7,25417
0,1404704,0,'12/09/2015 09:40:00.00 AM,17070000,17.15873023,9.08,3.515,0,124.6,25418
0,1404704,0,'12/09/2015 09:55:00.00 AM,17070900,17.14747795,9.088,3.514,0,124.6,25419
0,1404704,0,'12/09/2015 10:10:00.00 AM,17071800,17.10542259,9.088,3.514,0,124.6,25420
0,1404704,0,'12/09/2015 10:25:00.00 AM,17072700,17.09874155,9.087,3.515,0,124.6,25421
0,1404704,0,'12/09/2015 10:40:00.00 AM,17073600,17.09107594,9.082,3.514,0,124.7,25422
0,1404704,0,'12/09/2015 10:55:00.00 AM,17074500,17.07440851,9.091,3.514,0,124.7,25423
0,1404704,0,'12/09/2015 11:10:00.00 AM,17075400,17.06062448,9.079,3.514,0,124.7,25424
0,1404704,0,'12/09/2015 11:25:00.00 AM,17076300,17.04430869,9.087,3.514,0,124.7,25425
0,1404704,0,'12/09/2015 11:40:00.00 AM,17077200,17.03495523,9.089,3.514,0,124.8,25426
0,1404704,0,'12/09/2015 11:55:00.00 AM,17078100,17.03804961,9.08,3.514,0,124.9,25427
0,1404704,0,'12/09/2015 12:10:00.00 PM,17079000,17.03383001,9.084,3.515,0,124.9,25428
0,1404704,0,'12/09/2015 12:25:00.00 PM,17079900,17.02665668,9.087,3.514,0,125,25429
0,1404704,0,'12/09/2015 12:40:00.00 PM,17080800,17.0137869,9.079,3.514,0,125,25430
